date,sku,competitor,price
2023-01-01,AC-IND-005,Reliance Digital,43626.32
2023-01-01,AC-IND-005,CompeteX,40371.13
2023-02-01,AC-IND-005,Flipkart,38484.97
2023-02-01,AC-IND-005,Amazon,40113.95
2023-02-01,AC-IND-005,Croma,40416.34
2023-02-01,AC-IND-005,Reliance Digital,44258.2
2023-02-01,AC-IND-005,CompeteX,36350.04
2023-03-01,AC-IND-005,Flipkart,41165.45
2023-03-01,AC-IND-005,Amazon,40318.29
2023-03-01,AC-IND-005,Croma,42901.55
2023-03-01,AC-IND-005,Reliance Digital,41559.95
2023-03-01,AC-IND-005,CompeteX,36344.39
2023-04-01,AC-IND-005,Flipkart,36844.68
2023-04-01,AC-IND-005,Amazon,37898.17
2023-04-01,AC-IND-005,Croma,40525.76
2023-04-01,AC-IND-005,Reliance Digital,43065.03
2023-04-01,AC-IND-005,CompeteX,37018.03
2023-05-01,AC-IND-005,Flipkart,36175.39
2023-05-01,AC-IND-005,Amazon,42119.76
2023-05-01,AC-IND-005,Croma,44458.25
2023-05-01,AC-IND-005,Reliance Digital,43900.58
2023-05-01,AC-IND-005,CompeteX,40654.08
2023-06-01,AC-IND-005,Flipkart,36829.83
2023-06-01,AC-IND-005,Amazon,38889.29
2023-06-01,AC-IND-005,Croma,43750.26
2023-06-01,AC-IND-005,Reliance Digital,42593.8
2023-06-01,AC-IND-005,CompeteX,35911.45
2023-07-01,AC-IND-005,Flipkart,40449.85
2023-07-01,AC-IND-005,Amazon,37920.47
2023-07-01,AC-IND-005,Croma,40736.55
2023-07-01,AC-IND-005,Reliance Digital,41696.91
2023-07-01,AC-IND-005,CompeteX,38387.31
2023-08-01,AC-IND-005,Flipkart,39120.42
2023-08-01,AC-IND-005,Amazon,37170.71
2023-08-01,AC-IND-005,Croma,44422.58
2023-08-01,AC-IND-005,Reliance Digital,40166.57
2023-08-01,AC-IND-005,CompeteX,35773.96
2023-09-01,AC-IND-005,Flipkart,40861.03
2023-09-01,AC-IND-005,Amazon,42043.91
2023-09-01,AC-IND-005,Croma,44336.11
2023-09-01,AC-IND-005,Reliance Digital,43233.82
2023-09-01,AC-IND-005,CompeteX,38738.64
2023-10-01,AC-IND-005,Flipkart,38955.59
2023-10-01,AC-IND-005,Amazon,37145.34
2023-10-01,AC-IND-005,Croma,41777.75
2023-10-01,AC-IND-005,Reliance Digital,40770.47
2023-10-01,AC-IND-005,CompeteX,36508.4
2023-11-01,AC-IND-005,Flipkart,39928.71
2023-11-01,AC-IND-005,Amazon,39451.14
2023-11-01,AC-IND-005,Croma,39931.44
2023-11-01,AC-IND-005,Reliance Digital,39910.46
2023-11-01,AC-IND-005,CompeteX,38896.63
2023-12-01,AC-IND-005,Flipkart,36278.52
2023-12-01,AC-IND-005,Amazon,41454.93
2023-12-01,AC-IND-005,Croma,42266.63
2023-12-01,AC-IND-005,Reliance Digital,41378.92
2023-12-01,AC-IND-005,CompeteX,38384.31
2024-01-01,AC-IND-005,Flipkart,41645.96
2024-01-01,AC-IND-005,Amazon,39709.08
2024-01-01,AC-IND-005,Croma,44523.28
2024-01-01,AC-IND-005,Reliance Digital,43043.77
2024-01-01,AC-IND-005,CompeteX,37583.84
2024-02-01,AC-IND-005,Flipkart,41958.8
2024-02-01,AC-IND-005,Amazon,42316.31
2024-02-01,AC-IND-005,Croma,44409.83
2024-02-01,AC-IND-005,Reliance Digital,44695.55
2024-02-01,AC-IND-005,CompeteX,41064.67
2024-03-01,AC-IND-005,Flipkart,40971.46
2024-03-01,AC-IND-005,Amazon,42545.87
2024-03-01,AC-IND-005,Croma,44636.1
2024-03-01,AC-IND-005,Reliance Digital,43707.2
2024-03-01,AC-IND-005,CompeteX,39622.6
2024-04-01,AC-IND-005,Flipkart,41228.65
2024-04-01,AC-IND-005,Amazon,38611.92
2024-04-01,AC-IND-005,Croma,45699.59
2024-04-01,AC-IND-005,Reliance Digital,44818.85
2024-04-01,AC-IND-005,CompeteX,36205.0
2024-05-01,AC-IND-005,Flipkart,41652.55
2024-05-01,AC-IND-005,Amazon,38439.49
2024-05-01,AC-IND-005,Croma,42534.89
2024-05-01,AC-IND-005,Reliance Digital,44074.66
2024-05-01,AC-IND-005,CompeteX,36967.61
2024-06-01,AC-IND-005,Flipkart,41607.03
2024-06-01,AC-IND-005,Amazon,42517.58
2024-06-01,AC-IND-005,Croma,43534.3
2024-06-01,AC-IND-005,Reliance Digital,39800.23
2024-06-01,AC-IND-005,CompeteX,37699.88
2024-07-01,AC-IND-005,Flipkart,40441.24
2024-07-01,AC-IND-005,Amazon,43381.9
2024-07-01,AC-IND-005,Croma,44255.36
2024-07-01,AC-IND-005,Reliance Digital,41269.75
2024-07-01,AC-IND-005,CompeteX,39711.87
2024-08-01,AC-IND-005,Flipkart,39995.07
2024-08-01,AC-IND-005,Amazon,42214.37
2024-08-01,AC-IND-005,Croma,41211.96
2024-08-01,AC-IND-005,Reliance Digital,44176.25
2024-08-01,AC-IND-005,CompeteX,39174.1
2024-09-01,AC-IND-005,Flipkart,42448.0
2024-09-01,AC-IND-005,Amazon,39674.65
2024-09-01,AC-IND-005,Croma,44260.05
2024-09-01,AC-IND-005,Reliance Digital,45167.84
2024-09-01,AC-IND-005,CompeteX,36629.83
2024-10-01,AC-IND-005,Flipkart,42298.6
2024-10-01,AC-IND-005,Amazon,41681.11
2024-10-01,AC-IND-005,Croma,40984.97
2024-10-01,AC-IND-005,Reliance Digital,41508.43
2024-10-01,AC-IND-005,CompeteX,40141.95
2024-11-01,AC-IND-005,Flipkart,37254.35
2024-11-01,AC-IND-005,Amazon,41068.09
2024-11-01,AC-IND-005,Croma,42597.31
2024-11-01,AC-IND-005,Reliance Digital,43363.76
2024-11-01,AC-IND-005,CompeteX,36300.65
2024-12-01,AC-IND-005,Flipkart,41917.67
2024-12-01,AC-IND-005,Amazon,43337.27
2024-12-01,AC-IND-005,Croma,46209.93
2024-12-01,AC-IND-005,Reliance Digital,44110.28
2024-12-01,AC-IND-005,CompeteX,36789.74
2021-01-01,HP-IND-006,Flipkart,12015.87
2021-01-01,HP-IND-006,Amazon,10847.21
2021-01-01,HP-IND-006,Croma,11682.48
2021-01-01,HP-IND-006,Reliance Digital,12021.33
2021-01-01,HP-IND-006,CompeteX,11258.19
2021-02-01,HP-IND-006,Flipkart,12039.18
2021-02-01,HP-IND-006,Amazon,12111.93
2021-02-01,HP-IND-006,Croma,12496.13
2021-02-01,HP-IND-006,Reliance Digital,11925.36
2021-02-01,HP-IND-006,CompeteX,12234.48
2021-03-01,HP-IND-006,Flipkart,11378.27
2021-03-01,HP-IND-006,Amazon,11666.66
2021-03-01,HP-IND-006,Croma,11954.16
2021-03-01,HP-IND-006,Reliance Digital,12926.03
2021-03-01,HP-IND-006,CompeteX,11651.87
2021-04-01,HP-IND-006,Flipkart,10983.88
2021-04-01,HP-IND-006,Amazon,10958.17
2021-04-01,HP-IND-006,Croma,12946.56
2021-04-01,HP-IND-006,Reliance Digital,12656.66
2021-04-01,HP-IND-006,CompeteX,10844.66
2021-05-01,HP-IND-006,Flipkart,12385.66
2021-05-01,HP-IND-006,Amazon,11090.03
2021-05-01,HP-IND-006,Croma,12470.08
2021-05-01,HP-IND-006,Reliance Digital,13211.74
2021-05-01,HP-IND-006,CompeteX,11125.88
2021-06-01,HP-IND-006,Flipkart,11785.97
2021-06-01,HP-IND-006,Amazon,11563.38
2021-06-01,HP-IND-006,Croma,12166.49
2021-06-01,HP-IND-006,Reliance Digital,13289.24
2021-06-01,HP-IND-006,CompeteX,11105.92
2021-07-01,HP-IND-006,Flipkart,12276.67
2021-07-01,HP-IND-006,Amazon,11241.51
2021-07-01,HP-IND-006,Croma,12049.16
2021-07-01,HP-IND-006,Reliance Digital,11459.78
2021-07-01,HP-IND-006,CompeteX,11571.2
2021-08-01,HP-IND-006,Flipkart,11267.57
2021-08-01,HP-IND-006,Amazon,12459.57
2021-08-01,HP-IND-006,Croma,12548.56
2021-08-01,HP-IND-006,Reliance Digital,13258.93
2021-08-01,HP-IND-006,CompeteX,10676.21
2021-09-01,HP-IND-006,Flipkart,12227.76
2021-09-01,HP-IND-006,Amazon,12291.07
2021-09-01,HP-IND-006,Croma,13120.17
2021-09-01,HP-IND-006,Reliance Digital,13021.98
2021-09-01,HP-IND-006,CompeteX,11781.17
2021-10-01,HP-IND-006,Flipkart,11762.34
2021-10-01,HP-IND-006,Amazon,11051.99
2021-10-01,HP-IND-006,Croma,11702.45
2021-10-01,HP-IND-006,Reliance Digital,13168.03
2021-10-01,HP-IND-006,CompeteX,11503.97
2021-11-01,HP-IND-006,Flipkart,12089.35
2021-11-01,HP-IND-006,Amazon,11724.52
2021-11-01,HP-IND-006,Croma,11865.23
2021-11-01,HP-IND-006,Reliance Digital,11640.36
2021-11-01,HP-IND-006,CompeteX,11636.29
2021-12-01,HP-IND-006,Flipkart,11386.19
2021-12-01,HP-IND-006,Amazon,11185.01
2021-12-01,HP-IND-006,Croma,12583.86
2021-12-01,HP-IND-006,Reliance Digital,11523.28
2021-12-01,HP-IND-006,CompeteX,11437.39
2022-01-01,HP-IND-006,Flipkart,11408.76
2022-01-01,HP-IND-006,Amazon,12701.25
2022-01-01,HP-IND-006,Croma,12602.97
2022-01-01,HP-IND-006,Reliance Digital,12642.24
2022-01-01,HP-IND-006,CompeteX,10652.58
2022-02-01,HP-IND-006,Flipkart,11020.07
2022-02-01,HP-IND-006,Amazon,11900.2
2022-02-01,HP-IND-006,Croma,12938.33
2022-02-01,HP-IND-006,Reliance Digital,12928.6
2022-02-01,HP-IND-006,CompeteX,11206.39
2022-03-01,HP-IND-006,Flipkart,12251.2
2022-03-01,HP-IND-006,Amazon,12824.98
2022-03-01,HP-IND-006,Croma,13531.43
2022-03-01,HP-IND-006,Reliance Digital,11820.35
2022-03-01,HP-IND-006,CompeteX,11579.85
2022-04-01,HP-IND-006,Flipkart,11084.31
2022-04-01,HP-IND-006,Amazon,11602.67
2022-04-01,HP-IND-006,Croma,13940.42
2022-04-01,HP-IND-006,Reliance Digital,12023.8
2022-04-01,HP-IND-006,CompeteX,11616.2
2022-05-01,HP-IND-006,Flipkart,12099.26
2022-05-01,HP-IND-006,Amazon,12513.19
2022-05-01,HP-IND-006,Croma,13095.96
2022-05-01,HP-IND-006,Reliance Digital,11761.32
2022-05-01,HP-IND-006,CompeteX,11275.21
2022-06-01,HP-IND-006,Flipkart,11900.63
2022-06-01,HP-IND-006,Amazon,11297.76
2022-06-01,HP-IND-006,Croma,12682.6
2022-06-01,HP-IND-006,Reliance Digital,11807.66
2022-06-01,HP-IND-006,CompeteX,10785.0
2022-07-01,HP-IND-006,Flipkart,11661.76
2022-07-01,HP-IND-006,Amazon,11386.46
2022-07-01,HP-IND-006,Croma,13111.57
2022-07-01,HP-IND-006,Reliance Digital,13105.49
2022-07-01,HP-IND-006,CompeteX,12212.84
2022-08-01,HP-IND-006,Flipkart,11272.62
2022-08-01,HP-IND-006,Amazon,11455.21
2022-08-01,HP-IND-006,Croma,12195.99
2022-08-01,HP-IND-006,Reliance Digital,13000.6
2022-08-01,HP-IND-006,CompeteX,12026.73
2022-09-01,HP-IND-006,Flipkart,10939.26
2022-09-01,HP-IND-006,Amazon,12975.45
2022-09-01,HP-IND-006,Croma,12091.98
2022-09-01,HP-IND-006,Reliance Digital,12812.47
2022-09-01,HP-IND-006,CompeteX,12031.84
2022-10-01,HP-IND-006,Flipkart,12599.23
2022-10-01,HP-IND-006,Amazon,12536.18
2022-10-01,HP-IND-006,Croma,13574.7
2022-10-01,HP-IND-006,Reliance Digital,12413.3
2022-10-01,HP-IND-006,CompeteX,12241.0
2022-11-01,HP-IND-006,Flipkart,11035.24
2022-11-01,HP-IND-006,Amazon,12893.59
2022-11-01,HP-IND-006,Croma,13072.12
2022-11-01,HP-IND-006,Reliance Digital,13358.29
2022-11-01,HP-IND-006,CompeteX,11524.1
2022-12-01,HP-IND-006,Flipkart,12149.54
2022-12-01,HP-IND-006,Amazon,12165.01
2022-12-01,HP-IND-006,Croma,13435.99
2022-12-01,HP-IND-006,Reliance Digital,11903.43
2022-12-01,HP-IND-006,CompeteX,10748.95
2023-01-01,HP-IND-006,Flipkart,11696.5
2023-01-01,HP-IND-006,Amazon,11772.71
2023-01-01,HP-IND-006,Croma,14112.65
2023-01-01,HP-IND-006,Reliance Digital,12530.14
2023-01-01,HP-IND-006,CompeteX,12925.28
2023-02-01,HP-IND-006,Flipkart,11879.25
2023-02-01,HP-IND-006,Amazon,11818.65
2023-02-01,HP-IND-006,Croma,13945.59
2023-02-01,HP-IND-006,Reliance Digital,13424.6
2023-02-01,HP-IND-006,CompeteX,11953.13
2023-03-01,HP-IND-006,Flipkart,12323.88
2023-03-01,HP-IND-006,Amazon,12911.72
2023-03-01,HP-IND-006,Croma,12803.35
2023-03-01,HP-IND-006,Reliance Digital,14111.74
2023-03-01,HP-IND-006,CompeteX,12923.1
2023-04-01,HP-IND-006,Flipkart,12517.14
2023-04-01,HP-IND-006,Amazon,11854.11
2023-04-01,HP-IND-006,Croma,13722.8
2023-04-01,HP-IND-006,Reliance Digital,12230.94
2023-04-01,HP-IND-006,CompeteX,11001.58
2023-05-01,HP-IND-006,Flipkart,11718.04
2023-05-01,HP-IND-006,Amazon,12389.53
2023-05-01,HP-IND-006,Croma,14105.51
2023-05-01,HP-IND-006,Reliance Digital,13563.93
2023-05-01,HP-IND-006,CompeteX,12450.76
2023-06-01,HP-IND-006,Flipkart,12059.56
2023-06-01,HP-IND-006,Amazon,12152.05
2023-06-01,HP-IND-006,Croma,13093.54
2023-06-01,HP-IND-006,Reliance Digital,14094.06
2023-06-01,HP-IND-006,CompeteX,11020.83
2023-07-01,HP-IND-006,Flipkart,12958.18
2023-07-01,HP-IND-006,Amazon,12625.72
2023-07-01,HP-IND-006,Croma,13231.07
2023-07-01,HP-IND-006,Reliance Digital,13560.04
2023-07-01,HP-IND-006,CompeteX,11929.67
2023-08-01,HP-IND-006,Flipkart,12971.19
2023-08-01,HP-IND-006,Amazon,13281.11
2023-08-01,HP-IND-006,Croma,13196.69
2023-08-01,HP-IND-006,Reliance Digital,12647.4
2023-08-01,HP-IND-006,CompeteX,12144.75
2023-09-01,HP-IND-006,Flipkart,13050.44
2023-09-01,HP-IND-006,Amazon,11876.74
2023-09-01,HP-IND-006,Croma,13606.26
2023-09-01,HP-IND-006,Reliance Digital,13369.35
2023-09-01,HP-IND-006,CompeteX,12431.23
2023-10-01,HP-IND-006,Flipkart,11461.37
2023-10-01,HP-IND-006,Amazon,12904.85
2023-10-01,HP-IND-006,Croma,14188.46
2023-10-01,HP-IND-006,Reliance Digital,12449.69
2023-10-01,HP-IND-006,CompeteX,11422.65
2023-11-01,HP-IND-006,Flipkart,13170.58
2023-11-01,HP-IND-006,Amazon,11816.32
2023-11-01,HP-IND-006,Croma,14077.24
2023-11-01,HP-IND-006,Reliance Digital,13085.88
2023-11-01,HP-IND-006,CompeteX,11442.36
2023-12-01,HP-IND-006,Flipkart,12965.75
2023-12-01,HP-IND-006,Amazon,12354.29
2023-12-01,HP-IND-006,Croma,13386.16
2023-12-01,HP-IND-006,Reliance Digital,12815.11
2023-12-01,HP-IND-006,CompeteX,12145.97
2024-01-01,HP-IND-006,Flipkart,11852.62
2024-01-01,HP-IND-006,Amazon,12590.46
2024-01-01,HP-IND-006,Croma,14716.39
2024-01-01,HP-IND-006,Reliance Digital,12966.22
2024-01-01,HP-IND-006,CompeteX,12623.22
2024-02-01,HP-IND-006,Flipkart,12190.96
2024-02-01,HP-IND-006,Amazon,13390.72
2024-02-01,HP-IND-006,Croma,12961.49
2024-02-01,HP-IND-006,Reliance Digital,14455.64
2024-02-01,HP-IND-006,CompeteX,12198.49
2024-03-01,HP-IND-006,Flipkart,12004.41
2024-03-01,HP-IND-006,Amazon,11925.81
2024-03-01,HP-IND-006,Croma,13042.87
2024-03-01,HP-IND-006,Reliance Digital,13513.78
2024-03-01,HP-IND-006,CompeteX,11954.08
2024-04-01,HP-IND-006,Flipkart,13245.09
2024-04-01,HP-IND-006,Amazon,12673.76
2024-04-01,HP-IND-006,Croma,13208.11
2024-04-01,HP-IND-006,Reliance Digital,13717.56
2024-04-01,HP-IND-006,CompeteX,12727.94
2024-05-01,HP-IND-006,Flipkart,11859.99
2024-05-01,HP-IND-006,Amazon,12122.79
2024-05-01,HP-IND-006,Croma,12764.35
2024-05-01,HP-IND-006,Reliance Digital,13967.14
2024-05-01,HP-IND-006,CompeteX,12638.01
2024-06-01,HP-IND-006,Flipkart,12503.71
2024-06-01,HP-IND-006,Amazon,13538.68
2024-06-01,HP-IND-006,Croma,14373.71
2024-06-01,HP-IND-006,Reliance Digital,13651.03
2024-06-01,HP-IND-006,CompeteX,13065.92
2024-07-01,HP-IND-006,Flipkart,11941.18
2024-07-01,HP-IND-006,Amazon,12006.23
2024-07-01,HP-IND-006,Croma,13252.13
2024-07-01,HP-IND-006,Reliance Digital,12545.47
2024-07-01,HP-IND-006,CompeteX,12360.43
2024-08-01,HP-IND-006,Flipkart,13470.53
2024-08-01,HP-IND-006,Amazon,11854.34
2024-08-01,HP-IND-006,Croma,12943.15
2024-08-01,HP-IND-006,Reliance Digital,13372.36
2024-08-01,HP-IND-006,CompeteX,13203.21
2024-09-01,HP-IND-006,Flipkart,12172.05
2024-09-01,HP-IND-006,Amazon,12833.54
2024-09-01,HP-IND-006,Croma,12774.6
2024-09-01,HP-IND-006,Reliance Digital,12736.45
2024-09-01,HP-IND-006,CompeteX,13313.62
2024-10-01,HP-IND-006,Flipkart,13530.2
2024-10-01,HP-IND-006,Amazon,11782.34
2024-10-01,HP-IND-006,Croma,14679.55
2024-10-01,HP-IND-006,Reliance Digital,13763.55
2024-10-01,HP-IND-006,CompeteX,13065.18
2024-11-01,HP-IND-006,Flipkart,12462.08
2024-11-01,HP-IND-006,Amazon,12851.04
2024-11-01,HP-IND-006,Croma,13710.66
2024-11-01,HP-IND-006,Reliance Digital,13821.61
2024-11-01,HP-IND-006,CompeteX,11541.06
2024-12-01,HP-IND-006,Flipkart,11573.13
2024-12-01,HP-IND-006,Amazon,12416.44
2024-12-01,HP-IND-006,Croma,14162.36
2024-12-01,HP-IND-006,Reliance Digital,12848.44
2024-12-01,HP-IND-006,CompeteX,12658.16
2021-01-01,TB-IND-007,Flipkart,18464.18
2021-01-01,TB-IND-007,Amazon,16616.63
2021-01-01,TB-IND-007,Croma,19334.96
2021-01-01,TB-IND-007,Reliance Digital,18398.25
2021-01-01,TB-IND-007,CompeteX,17847.72
2021-02-01,TB-IND-007,Flipkart,16466.42
2021-02-01,TB-IND-007,Amazon,18125.42
2021-02-01,TB-IND-007,Croma,19752.05
2021-02-01,TB-IND-007,Reliance Digital,19660.43
2021-02-01,TB-IND-007,CompeteX,17381.79
2021-03-01,TB-IND-007,Flipkart,17272.88
2021-03-01,TB-IND-007,Amazon,17936.98
2021-03-01,TB-IND-007,Croma,19829.64
2021-03-01,TB-IND-007,Reliance Digital,18717.94
2021-03-01,TB-IND-007,CompeteX,15736.58
2021-04-01,TB-IND-007,Flipkart,18365.99
2021-04-01,TB-IND-007,Amazon,18117.61
2021-04-01,TB-IND-007,Croma,19344.81
2021-04-01,TB-IND-007,Reliance Digital,17823.5
2021-04-01,TB-IND-007,CompeteX,17320.39
2021-05-01,TB-IND-007,Flipkart,17012.54
2021-05-01,TB-IND-007,Amazon,18021.11
2021-05-01,TB-IND-007,Croma,17908.61
2021-05-01,TB-IND-007,Reliance Digital,18937.77
2021-05-01,TB-IND-007,CompeteX,18178.52
2021-06-01,TB-IND-007,Flipkart,16141.49
2021-06-01,TB-IND-007,Amazon,18842.48
2021-06-01,TB-IND-007,Croma,18665.41
2021-06-01,TB-IND-007,Reliance Digital,19474.3
2021-06-01,TB-IND-007,CompeteX,17631.61
2021-07-01,TB-IND-007,Flipkart,17448.88
2021-07-01,TB-IND-007,Amazon,18240.89
2021-07-01,TB-IND-007,Croma,19853.86
2021-07-01,TB-IND-007,Reliance Digital,18298.43
2021-07-01,TB-IND-007,CompeteX,16484.12
2021-08-01,TB-IND-007,Flipkart,17702.34
2021-08-01,TB-IND-007,Amazon,18415.77
2021-08-01,TB-IND-007,Croma,19560.96
2021-08-01,TB-IND-007,Reliance Digital,19290.49
2021-08-01,TB-IND-007,CompeteX,16757.67
2021-09-01,TB-IND-007,Flipkart,18080.94
2021-09-01,TB-IND-007,Amazon,16682.93
2021-09-01,TB-IND-007,Croma,19012.11
2021-09-01,TB-IND-007,Reliance Digital,17294.51
2021-09-01,TB-IND-007,CompeteX,16477.96
2021-10-01,TB-IND-007,Flipkart,16943.48
2021-10-01,TB-IND-007,Amazon,17378.36
2021-10-01,TB-IND-007,Croma,19392.58
2021-10-01,TB-IND-007,Reliance Digital,18259.17
2021-10-01,TB-IND-007,CompeteX,16790.71
2021-11-01,TB-IND-007,Flipkart,16618.61
2021-11-01,TB-IND-007,Amazon,17320.59
2021-11-01,TB-IND-007,Croma,18212.72
2021-11-01,TB-IND-007,Reliance Digital,17464.45
2021-11-01,TB-IND-007,CompeteX,17180.69
2021-12-01,TB-IND-007,Flipkart,17703.9
2021-12-01,TB-IND-007,Amazon,17941.12
2021-12-01,TB-IND-007,Croma,18808.0
2021-12-01,TB-IND-007,Reliance Digital,18237.06
2021-12-01,TB-IND-007,CompeteX,17835.6
2022-01-01,TB-IND-007,Flipkart,17847.93
2022-01-01,TB-IND-007,Amazon,18115.16
2022-01-01,TB-IND-007,Croma,18235.76
2022-01-01,TB-IND-007,Reliance Digital,18684.14
2022-01-01,TB-IND-007,CompeteX,17116.64
2022-02-01,TB-IND-007,Flipkart,17535.78
2022-02-01,TB-IND-007,Amazon,18377.3
2022-02-01,TB-IND-007,Croma,19554.22
2022-02-01,TB-IND-007,Reliance Digital,19376.28
2022-02-01,TB-IND-007,CompeteX,18115.13
2022-03-01,TB-IND-007,Flipkart,18610.79
2022-03-01,TB-IND-007,Amazon,18735.36
2022-03-01,TB-IND-007,Croma,20649.36
2022-03-01,TB-IND-007,Reliance Digital,17845.72
2022-03-01,TB-IND-007,CompeteX,16637.96
2022-04-01,TB-IND-007,Flipkart,16520.23
2022-04-01,TB-IND-007,Amazon,18551.99
2022-04-01,TB-IND-007,Croma,20500.13
2022-04-01,TB-IND-007,Reliance Digital,18430.38
2022-04-01,TB-IND-007,CompeteX,18536.01
2022-05-01,TB-IND-007,Flipkart,16657.03
2022-05-01,TB-IND-007,Amazon,19296.82
2022-05-01,TB-IND-007,Croma,19081.87
2022-05-01,TB-IND-007,Reliance Digital,18061.65
2022-05-01,TB-IND-007,CompeteX,17390.93
2022-06-01,TB-IND-007,Flipkart,17167.09
2022-06-01,TB-IND-007,Amazon,17610.82
2022-06-01,TB-IND-007,Croma,18966.8
2022-06-01,TB-IND-007,Reliance Digital,19882.73
2022-06-01,TB-IND-007,CompeteX,17529.25
2022-07-01,TB-IND-007,Flipkart,17308.63
2022-07-01,TB-IND-007,Amazon,18455.58
2022-07-01,TB-IND-007,Croma,20028.04
2022-07-01,TB-IND-007,Reliance Digital,18506.02
2022-07-01,TB-IND-007,CompeteX,17203.21
2022-08-01,TB-IND-007,Flipkart,16816.97
2022-08-01,TB-IND-007,Amazon,17341.59
2022-08-01,TB-IND-007,Croma,19937.11
2022-08-01,TB-IND-007,Reliance Digital,18269.34
2022-08-01,TB-IND-007,CompeteX,17492.91
2022-09-01,TB-IND-007,Flipkart,18341.0
2022-09-01,TB-IND-007,Amazon,17148.81
2022-09-01,TB-IND-007,Croma,19641.72
2022-09-01,TB-IND-007,Reliance Digital,18464.33
2022-09-01,TB-IND-007,CompeteX,18629.17
2022-10-01,TB-IND-007,Flipkart,17755.69
2022-10-01,TB-IND-007,Amazon,18963.43
2022-10-01,TB-IND-007,Croma,19597.37
2022-10-01,TB-IND-007,Reliance Digital,17911.08
2022-10-01,TB-IND-007,CompeteX,17773.21
2022-11-01,TB-IND-007,Flipkart,18970.06
2022-11-01,TB-IND-007,Amazon,18432.94
2022-11-01,TB-IND-007,Croma,20295.49
2022-11-01,TB-IND-007,Reliance Digital,20093.45
2022-11-01,TB-IND-007,CompeteX,16721.8
2022-12-01,TB-IND-007,Flipkart,17050.98
2022-12-01,TB-IND-007,Amazon,18457.26
2022-12-01,TB-IND-007,Croma,19236.07
2022-12-01,TB-IND-007,Reliance Digital,19978.34
2022-12-01,TB-IND-007,CompeteX,18465.9
2023-01-01,TB-IND-007,Flipkart,17925.26
2023-01-01,TB-IND-007,Amazon,17995.53
2023-01-01,TB-IND-007,Croma,20783.34
2023-01-01,TB-IND-007,Reliance Digital,19050.86
2023-01-01,TB-IND-007,CompeteX,18796.97
2023-02-01,TB-IND-007,Flipkart,18113.09
2023-02-01,TB-IND-007,Amazon,19145.96
2023-02-01,TB-IND-007,Croma,18953.59
2023-02-01,TB-IND-007,Reliance Digital,19983.25
2023-02-01,TB-IND-007,CompeteX,17806.36
2023-03-01,TB-IND-007,Flipkart,18548.15
2023-03-01,TB-IND-007,Amazon,17811.6
2023-03-01,TB-IND-007,Croma,20666.74
2023-03-01,TB-IND-007,Reliance Digital,20621.5
2023-03-01,TB-IND-007,CompeteX,17178.56
2023-04-01,TB-IND-007,Flipkart,17236.87
2023-04-01,TB-IND-007,Amazon,17425.94
2023-04-01,TB-IND-007,Croma,20413.23
2023-04-01,TB-IND-007,Reliance Digital,19938.47
2023-04-01,TB-IND-007,CompeteX,18059.94
2023-05-01,TB-IND-007,Flipkart,17600.78
2023-05-01,TB-IND-007,Amazon,18406.99
2023-05-01,TB-IND-007,Croma,20286.37
2023-05-01,TB-IND-007,Reliance Digital,19643.76
2023-05-01,TB-IND-007,CompeteX,19238.17
2023-06-01,TB-IND-007,Flipkart,17345.66
2023-06-01,TB-IND-007,Amazon,19219.67
2023-06-01,TB-IND-007,Croma,19778.42
2023-06-01,TB-IND-007,Reliance Digital,19460.61
2023-06-01,TB-IND-007,CompeteX,18516.45
2023-07-01,TB-IND-007,Flipkart,18830.84
2023-07-01,TB-IND-007,Amazon,20010.64
2023-07-01,TB-IND-007,Croma,19041.37
2023-07-01,TB-IND-007,Reliance Digital,18594.9
2023-07-01,TB-IND-007,CompeteX,18534.45
2023-08-01,TB-IND-007,Flipkart,18526.19
2023-08-01,TB-IND-007,Amazon,18095.14
2023-08-01,TB-IND-007,Croma,18910.55
2023-08-01,TB-IND-007,Reliance Digital,18545.61
2023-08-01,TB-IND-007,CompeteX,18988.16
2023-09-01,TB-IND-007,Flipkart,17493.72
2023-09-01,TB-IND-007,Amazon,18226.59
2023-09-01,TB-IND-007,Croma,19303.84
2023-09-01,TB-IND-007,Reliance Digital,19265.07
2023-09-01,TB-IND-007,CompeteX,16785.04
2023-10-01,TB-IND-007,Flipkart,18367.71
2023-10-01,TB-IND-007,Amazon,17543.41
2023-10-01,TB-IND-007,Croma,20836.31
2023-10-01,TB-IND-007,Reliance Digital,18941.09
2023-10-01,TB-IND-007,CompeteX,18042.08
2023-11-01,TB-IND-007,Flipkart,19332.07
2023-11-01,TB-IND-007,Amazon,19101.42
2023-11-01,TB-IND-007,Croma,20122.04
2023-11-01,TB-IND-007,Reliance Digital,19183.16
2023-11-01,TB-IND-007,CompeteX,17489.11
2023-12-01,TB-IND-007,Flipkart,18769.53
2023-12-01,TB-IND-007,Amazon,20018.35
2023-12-01,TB-IND-007,Croma,20466.3
2023-12-01,TB-IND-007,Reliance Digital,19806.75
2023-12-01,TB-IND-007,CompeteX,18551.31
2024-01-01,TB-IND-007,Flipkart,18739.63
2024-01-01,TB-IND-007,Amazon,18019.4
2024-01-01,TB-IND-007,Croma,20772.12
2024-01-01,TB-IND-007,Reliance Digital,21465.61
2024-01-01,TB-IND-007,CompeteX,17550.92
